"","id","height","weight"
"102",102,1.70286091370558,59.2513636363636
"103",103,1.73471091370558,60.9928181818182
"104",104,1.66524695431472,44.8369681818182
"105",105,1.71968299492386,52.0726818181818
"106",106,1.72642639593909,56.1325909090909
"107",107,1.7173078680203,55.9309090909091
"108",108,1.6831116751269,57.4896363636364
"109",109,1.76236192893401,58.3713636363636
"110",110,1.62020913705584,57.8155
"111",111,1.71885203045685,55.4800909090909
"112",112,1.77794365482234,58.0029090909091
"113",113,1.78137106598985,59.8374090909091
"114",114,1.67375329949239,50.8615909090909
"115",115,1.77682741116751,55.4722727272727
"116",116,1.74140329949239,58.4339545454545
"117",117,1.74640025380711,60.3087272727273
"118",118,1.77061218274112,61.8469090909091
"119",119,1.66130431472081,52.7001363636364
"120",120,1.74683604060914,62.2291363636364
"121",121,1.67005837563452,54.4910909090909
"122",122,1.7059578680203,49.5479545454545
"123",123,1.76193426395939,58.3047727272727
"124",124,1.74984670050761,61.4960454545455
"125",125,1.72440355329949,48.5708181818182
"126",126,1.66561065989848,56.0426818181818
"127",127,1.68771751269036,49.7792272727273
"128",128,1.72406319796954,54.2312272727273
"129",129,1.74858248730964,63.7455454545454
"130",130,1.78276649746193,60.9018636363636
"131",131,1.73264543147208,60.2639545454545
"132",132,1.80790888324873,59.4085454545455
"133",133,1.75374289340102,52.5289545454545
"134",134,1.63443984771574,56.2700454545455
"135",135,1.80446319796954,58.2466818181818
"136",136,1.7314385786802,61.8020909090909
"137",137,1.67302563451777,53.0124090909091
"138",138,1.71159644670051,57.6473181818182
"139",139,1.8756616751269,68.8142272727273
"140",140,1.77617994923858,59.2737272727273
"141",141,1.76443197969543,61.9121818181818
"142",142,1.65442563451777,51.5449545454545
"143",143,1.72610888324873,56.9675909090909
"144",144,1.73447715736041,57.993
"145",145,1.65442055837563,48.7074545454545
"146",146,1.73254035532995,52.9358181818182
"147",147,1.74032106598985,60.8364545454545
"148",148,1.63697335025381,51.3136818181818
"149",149,1.74392208121827,59.4349090909091
"150",150,1.74851472081218,62.6168636363636
"151",151,1.76497741116751,57.0016363636364
"152",152,1.71065076142132,62.9390454545455
"153",153,1.68718807106599,54.9174545454545
"154",154,1.67543578680203,63.7063181818182
"155",155,1.83868883248731,62.1544090909091
"156",156,1.62757411167513,48.2335909090909
"157",157,1.80155126903553,72.2528181818182
"158",158,1.71322944162437,49.4485454545455
"159",159,1.82779568527919,63.0799090909091
"160",160,1.65765050761421,52.688
"161",161,1.70241345177665,66.4964545454545
"162",162,1.63430152284264,49.9438636363636
"163",163,1.76066065989848,63.2045
"164",164,1.73551294416244,54.5000454545455
"165",165,1.65761878172589,58.3213181818182
"166",166,1.70398223350254,57.8376363636364
"167",167,1.73590558375635,52.3775454545454
"168",168,1.68253299492386,56.7261363636364
"169",169,1.70524365482234,57.7050454545454
"170",170,1.67491269035533,50.5777727272727
"171",171,1.76228248730964,55.7313181818182
"172",172,1.72524441624366,56.4583636363636
"173",173,1.7198307106599,56.6569545454545
"174",174,1.65681827411168,54.3258636363636
"175",175,1.87395025380711,63.3174090909091
"176",176,1.69576446700508,47.6484090909091
"177",177,1.69782005076142,55.9283636363636
"178",178,1.66841827411168,54.0419545454545
"179",179,1.67469111675127,55.2245
"180",180,1.68994822335025,54.204
"181",181,1.70337411167513,61.3745
"182",182,1.67194949238579,52.8309090909091
"183",183,1.69494086294416,49.6241363636364
"184",184,1.74456269035533,56.4653181818182
"185",185,1.68087969543147,64.1656818181818
"186",186,1.67410355329949,58.7045909090909
"187",187,1.74070355329949,58.1224090909091
"188",188,1.69018959390863,54.9656363636364
"189",189,1.69963807106599,58.0211818181818
"190",190,1.72792258883249,46.1224090909091
"191",191,1.78147842639594,65.9057727272727
"192",192,1.66298197969543,50.4328636363636
"193",193,1.71215862944162,60.3920454545455
"194",194,1.71090989847716,66.5175
"195",195,1.76806040609137,66.177
"196",196,1.66999974619289,54.9286818181818
"197",197,1.67780659898477,52.6278636363636
"198",198,1.73197639593909,58.3190454545454
"199",199,1.72649822335025,57.9417272727273
"200",200,1.81194010152284,58.1255
"201",201,1.66831472081218,55.2271363636364
"202",202,1.68613147208122,51.234
"203",203,1.77698197969543,61.3645454545455
"204",204,1.76348883248731,58.4904090909091
"205",205,1.74181827411168,56.5482727272727
"206",206,1.73509517766497,63.6481818181818
"207",207,1.73579390862944,53.4177272727273
"208",208,1.74553629441624,65.3971363636364
"209",209,1.77471065989848,64.1683181818182
"210",210,1.81612741116751,70.8824545454545
"211",211,1.73724974619289,60.9133181818182
"212",212,1.69324822335025,59.1352272727273
"213",213,1.69249060913706,48.2847727272727
"214",214,1.72428908629442,50.9313181818182
"215",215,1.74869416243655,61.9038181818182
"216",216,1.70791649746193,59.6527272727273
"217",217,1.76578984771574,59.6923181818182
"218",218,1.71763426395939,54.3300454545454
"219",219,1.75232360406091,53.1802272727273
"220",220,1.72506725888325,62.9661363636364
"221",221,1.6710614213198,49.8417272727273
"222",222,1.66936243654822,59.1622272727273
"223",223,1.80561065989848,62.3233636363636
"224",224,1.72158756345178,51.7086363636364
"225",225,1.65150507614213,52.2602272727273
"226",226,1.76922461928934,58.0522272727273
"227",227,1.77486878172589,55.4532727272727
"228",228,1.67806319796954,53.6185
"229",229,1.74146294416244,58.0518636363636
"230",230,1.75120812182741,53.6190454545455
"231",231,1.69522106598985,56.8888181818182
"232",232,1.72648807106599,64.1375454545454
"233",233,1.76833959390863,66.1282727272727
"234",234,1.82288781725888,52.7568181818182
"235",235,1.84636446700508,61.7026363636364
"236",236,1.70760177664975,60.4203636363636
"237",237,1.71091751269036,52.5737272727273
"238",238,1.73937817258883,51.9629090909091
"239",239,1.73784923857868,67.7054545454545
"240",240,1.73905253807107,64.6308181818182
"241",241,1.61739314720812,60.9563636363636
"242",242,1.71839670050761,64.4966363636364
"243",243,1.76322715736041,63.0656363636364
"244",244,1.69294365482234,61.1131818181818
"245",245,1.65561573604061,53.1894090909091
"246",246,1.77397791878173,52.5796363636364
"247",247,1.77234720812183,61.2684090909091
"248",248,1.65984517766497,54.8066363636364
"249",249,1.73406446700508,54.5834090909091
"250",250,1.67357741116751,38.3453636363636
"251",251,1.7791383248731,63.1542727272727
"252",252,1.6765307106599,65.2384090909091
"253",253,1.73184796954315,55.9703181818182
"254",254,1.65526852791878,52.5118636363636
"255",255,1.75537385786802,54.9929090909091
"256",256,1.71575228426396,54.8396818181818
"257",257,1.70777182741117,56.3796363636364
"258",258,1.69652868020305,53.2835454545454
"259",259,1.72799010152284,58.1635454545454
"260",260,1.68959162436548,53.0694090909091
"261",261,1.7809576142132,55.4525909090909
"262",262,1.72210989847716,56.3614545454545
"263",263,1.69094137055838,49.4795454545455
"264",264,1.61645076142132,47.5715454545455
"265",265,1.72679187817259,60.1127272727273
"266",266,1.69901015228426,57.8106363636364
"267",267,1.6818,56.8731363636364
"268",268,1.79518020304569,60.6009090909091
"269",269,1.79463045685279,55.6074545454545
"270",270,1.85961218274112,59.2107272727273
"271",271,1.61904086294416,53.0650454545454
"272",272,1.72185507614213,57.2060909090909
"273",273,1.7203192893401,45.7395454545454
"274",274,1.70657385786802,53.8611363636364
"275",275,1.69434035532995,62.3297727272727
"276",276,1.75205532994924,53.9541363636364
"277",277,1.73925177664975,56.4382272727273
"278",278,1.6409692893401,56.7928181818182
"279",279,1.65337436548223,57.4495
"280",280,1.69394010152284,55.2388636363636
"281",281,1.70048807106599,60.5886818181818
"282",282,1.7834038071066,57.9123636363636
"283",283,1.71514365482234,56.8545454545455
"284",284,1.68288883248731,46.7324545454545
"285",285,1.74890913705584,61.0096363636364
"286",286,1.66511243654822,45.8980909090909
"287",287,1.72593629441624,66.313
"288",288,1.77505456852792,70.593
"289",289,1.78035279187817,63.0534090909091
"290",290,1.69197055837563,52.8459545454545
"291",291,1.76159289340102,54.8221363636364
"292",292,1.69558324873096,52.0037727272727
"293",293,1.71828629441624,60.6093636363636
"294",294,1.75467969543147,42.1588863636364
"295",295,1.71415456852792,59.9011363636364
"296",296,1.66952081218274,53.8120454545454
"297",297,1.68166725888325,59.6120909090909
"298",298,1.71041573604061,59.1833181818182
"299",299,1.64830634517766,58.7198181818182
"300",300,1.75779162436548,65.0656818181818
"301",301,1.75323324873096,63.0594090909091
"302",302,1.76761497461929,59.524
"303",303,1.75322461928934,56.5014545454545
"304",304,1.7262192893401,61.5319090909091
"305",305,1.74763045685279,56.454
"306",306,1.60384720812183,50.5631363636364
"307",307,1.66436319796954,58.8198636363636
"308",308,1.75434035532995,58.0656363636364
"309",309,1.77126015228426,55.1505
"310",310,1.71274187817259,53.7355909090909
"311",311,1.75350482233503,56.0655
"312",312,1.73992131979695,69.0508181818182
"313",313,1.73130126903553,52.414
"314",314,1.70307614213198,55.6292727272727
"315",315,1.80803578680203,58.7419545454545
"316",316,1.75430101522843,62.8556363636364
"317",317,1.66239796954315,65.4802272727273
"318",318,1.6900269035533,54.931
"319",319,1.72584543147208,51.5015454545455
"320",320,1.84206776649746,67.8739545454545
"321",321,1.72527538071066,59.3805909090909
"322",322,1.69095101522843,55.6304545454545
"323",323,1.70801370558376,60.8489545454545
"324",324,1.67409923857868,61.288
"325",325,1.68883527918782,62.6528636363636
"326",326,1.72784847715736,51.2187272727273
"327",327,1.67088604060914,55.0892727272727
"328",328,1.75728959390863,52.2391818181818
"329",329,1.64198299492386,50.171
"330",330,1.75669340101523,57.2880454545454
"331",331,1.70476954314721,53.9549090909091
"332",332,1.72199746192893,54.2321818181818
"333",333,1.75822055837563,68.5180454545454
"334",334,1.72348908629442,55.0519090909091
"335",335,1.70243654822335,53.8211363636364
"336",336,1.7770383248731,64.8904545454545
"337",337,1.77803401015228,66.1956818181818
"338",338,1.79865837563452,57.8829545454545
"339",339,1.67661421319797,52.7126363636364
"340",340,1.65577284263959,47.4745909090909
"341",341,1.74470304568528,62.9502272727273
"342",342,1.76445329949239,66.1385909090909
"343",343,1.7844578680203,56.5484090909091
"344",344,1.70811725888325,56.4484545454545
"345",345,1.71588375634518,57.3481363636364
"346",346,1.72222487309645,63.0965909090909
"347",347,1.68693807106599,55.2506818181818
"348",348,1.74925659898477,51.9343181818182
"349",349,1.7377883248731,58.8191818181818
"350",350,1.76444923857868,62.5265
"351",351,1.78272994923858,61.1361818181818
"352",352,1.72224644670051,58.0501363636364
"353",353,1.72599873096447,52.5776818181818
"354",354,1.70405659898477,59.8139090909091
"355",355,1.72840888324873,57.9926818181818
"356",356,1.7510347715736,57.1459545454545
"357",357,1.75954771573604,54.5402272727273
"358",358,1.77900659898477,64.0307272727273
"359",359,1.74474720812183,62.2347272727273
"360",360,1.62909467005076,53.8526818181818
"361",361,1.67742994923858,58.8870909090909
"362",362,1.75746649746193,69.1233636363636
"363",363,1.76815025380711,54.9384545454545
"364",364,1.73673121827411,61.8648636363636
"365",365,1.73315050761421,59.1186818181818
"366",366,1.76083350253807,59.8974090909091
"367",367,1.73485152284264,63.3545454545454
"368",368,1.83565710659898,76.4677272727273
"369",369,1.78608096446701,58.0202727272727
"370",370,1.66825558375635,59.9094545454545
"371",371,1.68772258883249,55.8436818181818
"372",372,1.79729416243655,63.7333181818182
"373",373,1.71004543147208,64.8604090909091
"374",374,1.7207383248731,62.4681363636364
"375",375,1.72996700507614,57.2905454545454
"376",376,1.74766040609137,65.2720454545454
"377",377,1.71861472081218,55.7363636363636
"378",378,1.64111852791878,49.3656363636364
"379",379,1.66845710659899,45.7553181818182
"380",380,1.73666015228426,52.7907727272727
"381",381,1.74846345177665,63.8769545454545
"382",382,1.73283426395939,57.1321363636364
"383",383,1.75584898477157,61.0604090909091
"384",384,1.8428923857868,62.0295
"385",385,1.67618197969543,58.1282727272727
"386",386,1.75707614213198,55.9709545454545
"387",387,1.74814644670051,52.8806818181818
"388",388,1.68681269035533,56.6173181818182
"389",389,1.75899593908629,57.1751363636364
"390",390,1.71529162436548,48.9047727272727
"391",391,1.76188223350254,65.0107272727273
"392",392,1.71240279187817,53.9742727272727
"393",393,1.68651598984772,54.0843636363636
"394",394,1.74522461928934,59.9429090909091
"395",395,1.61849771573604,54.2586818181818
"396",396,1.75219873096447,57.3283181818182
"397",397,1.68755482233503,57.551
"398",398,1.6939654822335,51.6180454545455
"399",399,1.71812030456853,52.6551363636364
"400",400,1.69265634517766,59.2153636363636
"401",401,1.70123781725888,57.0246363636364
"402",402,1.67286700507614,53.2570454545454
"403",403,1.77742131979695,62.4174545454545
"404",404,1.75811624365482,67.9294090909091
"405",405,1.77860279187817,68.6679545454545
"406",406,1.64744720812183,53.1815454545455
"407",407,1.76871675126904,62.8085
"408",408,1.7148538071066,58.0095454545454
"409",409,1.62069263959391,54.887
"410",410,1.8177385786802,65.5698636363636
"411",411,1.64949060913706,48.0881363636364
"412",412,1.63978654822335,54.6166818181818
"413",413,1.5740269035533,49.584
"414",414,1.65698375634518,57.2595454545455
"415",415,1.7183154822335,50.1056818181818
"416",416,1.79842487309645,61.123
"417",417,1.73022208121827,52.5030454545455
"418",418,1.71193045685279,56.8675454545454
"419",419,1.80310253807107,52.9142272727273
"420",420,1.72158172588833,60.6338181818182
"421",421,1.7044385786802,49.4308181818182
"422",422,1.73357588832487,61.0902727272727
"423",423,1.66020507614213,59.6402272727273
"424",424,1.74283121827411,59.469
"425",425,1.77835862944162,57.7653636363636
"426",426,1.75467335025381,54.2757727272727
"427",427,1.70103502538071,47.9825454545455
"428",428,1.66301370558376,61.1242272727273
"429",429,1.78167715736041,60.3135
"430",430,1.71747868020305,57.2990909090909
"431",431,1.76986218274112,57.4332727272727
"432",432,1.71617233502538,64.7092272727273
"433",433,1.79685,56.6305909090909
"434",434,1.76797055837563,55.6183636363636
"435",435,1.69372512690355,56.0135454545455
"436",436,1.71523045685279,59.7295
"437",437,1.65617182741117,56.5016818181818
"438",438,1.79476827411168,58.3561818181818
"439",439,1.80897817258883,62.2059090909091
"440",440,1.68931802030457,53.6622272727273
"441",441,1.72696624365482,55.2258636363636
"442",442,1.7288576142132,54.2186818181818
"443",443,1.80803807106599,57.5247727272727
"444",444,1.69857538071066,58.7489545454545
"445",445,1.8046652284264,61.2638181818182
"446",446,1.76179340101523,66.3965909090909
"447",447,1.7555347715736,73.8231363636364
"448",448,1.74053934010152,59.1765909090909
"449",449,1.76657741116751,60.0882272727273
"450",450,1.75256015228426,57.9359545454545
"451",451,1.73317233502538,56.9757272727273
"452",452,1.75768426395939,61.2526818181818
"453",453,1.73194467005076,55.4270454545454
"454",454,1.71793908629442,57.1221818181818
"455",455,1.74722918781726,66.3436363636363
"456",456,1.76448248730964,54.5094090909091
"457",457,1.69991573604061,50.6860454545455
"458",458,1.82754568527919,63.0345454545454
"459",459,1.71179746192893,61.3705
"460",460,1.67670406091371,52.9586363636364
"461",461,1.66433248730965,56.3443181818182
"462",462,1.73354593908629,62.2509090909091
"463",463,1.80269111675127,69.5816818181818
"464",464,1.79616294416244,57.435
"465",465,1.71340406091371,65.937
"466",466,1.76419695431472,61.4426818181818
"467",467,1.68643401015228,49.4572727272727
"468",468,1.74032741116751,50.2343181818182
"469",469,1.70083654822335,62.8493181818182
"470",470,1.74365583756345,54.3232272727273
"471",471,1.73172918781726,52.4188181818182
"472",472,1.78698299492386,60.1674545454545
"473",473,1.66750989847716,42.7247181818182
"474",474,1.66759137055838,57.9114090909091
"475",475,1.73808502538071,61.0465454545455
"476",476,1.69108908629442,56.8055
"477",477,1.69651903553299,56.3963636363636
"478",478,1.77404416243655,60.7034545454545
"479",479,1.71711421319797,60.9776818181818
"480",480,1.73373527918782,59.2040454545454
"481",481,1.77026598984772,62.7697727272727
"482",482,1.74058527918782,57.5483636363636
"483",483,1.72956269035533,59.9125454545455
"484",484,1.72540431472081,59.8801363636364
"485",485,1.64531345177665,53.4664090909091
"486",486,1.75654441624365,57.3610454545454
"487",487,1.75801015228426,57.9605454545454
"488",488,1.8005152284264,64.7629545454545
"489",489,1.75325532994924,63.3836363636364
"490",490,1.68024949238579,50.1456363636364
"491",491,1.80349720812183,59.9791363636364
"492",492,1.75114035532995,58.7289545454545
"493",493,1.80103781725888,56.5233181818182
"494",494,1.67576040609137,57.5114090909091
"495",495,1.77320050761421,67.8319545454545
"496",496,1.69614263959391,64.6171363636364
"497",497,1.75366091370558,57.7925454545455
"498",498,1.69579314720812,55.6069545454545
"499",499,1.70385355329949,51.2117727272727
"500",500,1.63894111675127,61.0294090909091
"501",501,1.74315685279188,54.8607272727273
"502",502,1.71414314720812,52.6286363636364
"503",503,1.806530964467,58.4934090909091
"504",504,1.79023197969543,61.2550454545454
"505",505,1.81558654822335,53.7917727272727
"506",506,1.69474644670051,48.2525909090909
"507",507,1.68366395939086,57.4465
"508",508,1.64545558375635,51.9870909090909
"509",509,1.73559568527919,59.2175909090909
"510",510,1.72716700507614,56.0484545454545
"511",511,1.75359111675127,55.8441363636364
"512",512,1.77437715736041,57.1332727272727
"513",513,1.73622766497462,50.7839545454545
"514",514,1.73415203045685,57.0689090909091
"515",515,1.69937944162437,54.5319090909091
"516",516,1.79056243654822,60.2746818181818
"517",517,1.76086421319797,60.3062727272727
"518",518,1.71370862944162,53.3873181818182
"519",519,1.64648274111675,46.2976818181818
"520",520,1.754669035533,58.3826363636364
"521",521,1.74649543147208,60.9279090909091
"522",522,1.71483401015228,58.0686818181818
"523",523,1.73014517766497,58.0078181818182
"524",524,1.67022512690355,63.3623181818182
"525",525,1.64778578680203,51.7900454545455
"526",526,1.73491979695431,67.054
"527",527,1.69328578680203,60.2965
"528",528,1.75588730964467,60.3699545454545
"529",529,1.67228299492386,47.7700909090909
"530",530,1.67607436548223,57.9630454545455
"531",531,1.76248578680203,59.4229545454545
"532",532,1.70427588832487,58.4461363636364
"533",533,1.66737106598985,55.7135909090909
"534",534,1.76211243654822,71.4982272727273
"535",535,1.68896015228426,55.0498636363636
"536",536,1.75240329949239,67.0482272727273
"537",537,1.71625279187817,53.4059090909091
"538",538,1.76627030456853,60.2032727272727
"539",539,1.72902106598985,53.717
"540",540,1.8077769035533,56.2417727272727
"541",541,1.68611294416244,59.2568181818182
"542",542,1.6832,55.8582727272727
"543",543,1.72657969543147,49.0315
"544",544,1.73318781725888,53.905
"545",545,1.69837791878173,57.1121363636364
"546",546,1.82171218274112,67.5461818181818
"547",547,1.67627791878173,68.3086363636364
"548",548,1.7516383248731,57.7580909090909
"549",549,1.74384365482234,58.5055454545454
"550",550,1.65005076142132,53.8287727272727
"551",551,1.67661345177665,56.9945
"552",552,1.80619365482233,67.8489090909091
"553",553,1.71453654822335,48.7947272727273
"554",554,1.74706979695431,60.7723636363636
"555",555,1.72888604060914,56.7503636363636
"556",556,1.72348426395939,51.2285454545454
"557",557,1.71677284263959,58.1094090909091
"558",558,1.77113756345178,60.9825
"559",559,1.72586015228426,63.0014090909091
"560",560,1.76179314720812,57.2927272727273
"561",561,1.78756065989848,58.9025454545454
"562",562,1.71764441624365,60.957
"563",563,1.72285177664975,48.2386818181818
"564",564,1.72764086294416,57.7527727272727
"565",565,1.70036421319797,55.4200454545454
"566",566,1.81667233502538,68.5165909090909
"567",567,1.63364568527919,52.7300454545455
"568",568,1.72411446700508,57.034
"569",569,1.7745845177665,59.8226818181818
"570",570,1.7750923857868,58.668
"571",571,1.69537208121827,58.6871363636364
"572",572,1.77947182741117,67.3465454545454
"573",573,1.74995279187817,47.9036363636364
"574",574,1.72662081218274,50.2475909090909
"575",575,1.76044365482234,53.9273636363636
"576",576,1.7372807106599,55.8250454545455
"577",577,1.66758426395939,56.7668181818182
"578",578,1.76539949238579,61.7134090909091
"579",579,1.67122715736041,52.9346818181818
"580",580,1.7461885786802,56.9825909090909
"581",581,1.7522423857868,60.51
"582",582,1.70973401015228,62.8785454545454
"583",583,1.78573299492386,56.5896363636364
"584",584,1.77381421319797,62.1456818181818
"585",585,1.65363426395939,52.2796818181818
"586",586,1.76165152284264,60.2893636363636
"587",587,1.73880050761421,65.0601363636363
"588",588,1.66790659898477,61.2464545454545
"589",589,1.62393604060914,55.7384545454545
"590",590,1.77860025380711,69.8015454545454
"591",591,1.73668578680203,57.4040909090909
"592",592,1.73189467005076,61.2366363636364
"593",593,1.72153705583756,61.1812272727273
"594",594,1.6830652284264,53.8156818181818
"595",595,1.77033705583756,55.1362272727273
"596",596,1.66774137055838,60.1292727272727
"597",597,1.69751954314721,63.2098636363636
"598",598,1.70759137055838,50.3172727272727
"599",599,1.79273020304569,70.0487727272727
"600",600,1.77506852791878,56.436
"601",601,1.67199771573604,61.1442272727273
"602",602,1.83875482233503,62.8464545454545
"603",603,1.77843959390863,67.7636818181818
"604",604,1.71788984771574,57.7306818181818
"605",605,1.67804822335025,53.5555454545454
"606",606,1.77521700507614,67.6861818181818
"607",607,1.73206015228426,58.2795909090909
"608",608,1.74622944162437,58.952
"609",609,1.69081675126904,57.0760909090909
"610",610,1.7813961928934,58.5430454545454
"611",611,1.66471345177665,56.4486363636364
"612",612,1.74354467005076,68.8257727272727
"613",613,1.64686269035533,48.6274090909091
"614",614,1.77207944162437,66.1918636363636
"615",615,1.68374670050761,55.2693636363636
"616",616,1.78790355329949,59.5175454545455
"617",617,1.77643730964467,61.6455909090909
"618",618,1.78010583756345,56.3325
"619",619,1.70505837563452,59.9979545454545
"620",620,1.73105076142132,53.4018181818182
"621",621,1.71982766497462,58.9353181818182
"622",622,1.64460736040609,55.623
"623",623,1.6872769035533,52.0848636363636
"624",624,1.70008553299492,52.9727727272727
"625",625,1.66751040609137,63.3775909090909
"626",626,1.69611802030457,56.1282727272727
"627",627,1.68404593908629,60.2496363636364
"628",628,1.78007385786802,65.1824090909091
"629",629,1.77958502538071,60.4285909090909
"630",630,1.6386154822335,44.9532727272727
"631",631,1.72987918781726,55.6519090909091
"632",632,1.70425126903553,47.5803181818182
"633",633,1.79922005076142,64.9021363636364
"634",634,1.73000456852792,59.5128636363636
"635",635,1.80701954314721,65.3759090909091
"636",636,1.72397055837563,64.6741818181818
"637",637,1.65741218274112,49.0655
"638",638,1.68547106598985,48.0405
"639",639,1.80980888324873,57.0003181818182
"640",640,1.75279111675127,48.3725
"641",641,1.67397005076142,53.8805
"642",642,1.76745583756345,62.1743636363636
"643",643,1.80469416243655,66.3330909090909
"644",644,1.68067284263959,58.9259090909091
"645",645,1.67854543147208,49.3161363636364
"646",646,1.72043401015228,55.1153181818182
"647",647,1.69231903553299,61.6999545454545
"648",648,1.77649949238579,62.5011818181818
"649",649,1.80568781725888,56.366
"650",650,1.74211345177665,58.5733181818182
"651",651,1.7534385786802,60.7641363636364
"652",652,1.72522563451777,48.4175
"653",653,1.67380939086294,51.3817272727273
"654",654,1.67566040609137,57.2563181818182
"655",655,1.80801421319797,63.7702272727273
"656",656,1.71387664974619,65.1040909090909
"657",657,1.80379060913706,66.2755909090909
"658",658,1.73278629441624,58.2589545454545
"659",659,1.70861218274112,60.9926818181818
"660",660,1.75097664974619,63.7348181818182
"661",661,1.7361421319797,66.5205909090909
"662",662,1.70284263959391,60.0356363636363
"663",663,1.69463604060914,55.5136363636364
"664",664,1.66615126903553,59.7587727272727
"665",665,1.65840228426396,58.8712272727273
"666",666,1.73053274111675,57.1568636363636
"667",667,1.79338172588832,69.6083636363636
"668",668,1.67370583756345,56.6163181818182
"669",669,1.76720609137056,61.2829545454545
"670",670,1.73349365482233,52.4489545454545
"671",671,1.77819162436548,53.619
"672",672,1.73695482233503,56.6203181818182
"673",673,1.75812487309645,61.0928636363636
"674",674,1.7184038071066,58.7769090909091
"675",675,1.79931852791878,60.5192272727273
"676",676,1.7904347715736,66.9822272727273
"677",677,1.8167730964467,70.4605454545455
